ingredient_id,ingredient_name_en,ingredient_name_fr,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:vegetable_dish_for_baby_with_milkcream_and_starch_from_months,"Vegetable dish for baby, with milk/cream and starch, from 8-12 months","Plat légumes, avec féculent et lait/crème, dès 8-12 mois",2.4212782768709005,1.2601530855999998,27.7
ingredient:vegetable_dish_for_baby_w_meatfish_and_starch_from_months,"Vegetable dish for baby, w meat/fish and starch, from 12 months","Plat légumes, avec féculent et viande/poisson, dès 12 mois",4.496024296528901,1.2780237266,41.8
ingredient:vegetable_dish_for_baby_w_meatfish_and_starch_from_months,"Vegetable dish for baby, w meat/fish and starch, from 18 months","Plat légumes, avec féculent et viande/poisson, dès 18 mois",4.496024296528901,1.2780237266,41.8
ingredient:vegetable_dish_for_baby_w_meatfish_and_starch_from_months,"Vegetable dish for baby, w meat/fish and starch, from 6-8 months","Plat légumes, avec féculent et viande/poisson, dès 6-8 mois",4.496024296528901,1.2780237266,41.8
ingredient:vegetable_dish_for_baby_w_meatfish_and_starch_from_months,"Vegetable dish for baby, w meat/fish and starch, from 8-12 months","Plat légumes, avec féculent et viande/poisson, dès 8-12 mois",4.496024296528901,1.2780237266,41.8
ingredient:vegetable_dish_for_baby_with_starch_from_months,"Vegetable dish for baby, with starch, from 6-8 months","Plat légumes, avec féculent, dès 6-8 mois",2.1826388365639,1.3310709136,26.8
ingredient:soup_for_baby_with_vegetables_and_potatoes,"Soup for baby, with vegetables and potatoes",Soupe pour bébé légumes et pomme de terre,1.5944661831694995,0.2736612958,23.3
ingredient:soup_for_baby_with_vegetables_cereals_and_milk,"Soup for baby, with vegetables, cereals and milk","Soupe pour bébé légumes, céréales et lait",1.7203430937035,0.4251977395999999,24.1
ingredient:pure_alcohol,Pure alcohol,Alcool pur,2.5187777747319995,0.1665522244,21.8
ingredient:winebased_aperitif,Wine-based aperitif,Apéritif à base de vin ou vermouth,2.6263324812576,0.4042431254,22.2
ingredient:beer_regular,"Beer, regular (4-5° alcohol)","""Bière """"coeur de marché"""" (4-5° alcool)""",2.6936645988209,0.2482025555,27.3
ingredient:beer_specialty_from_abbey_or_regional,"""Beer, """"specialty"""", from abbey or regional (varying alcohol content)""","""Bière """"de spécialités"""" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)""",2.6936645988209,0.2482025555,27.3
ingredient:beer_special,"Beer, special (5-6° alcohol)","""Bière """"spéciale"""" (5-6° alcool)""",2.6936645988209,0.2482025555,27.3
ingredient:beer_dark,"Beer, dark",Bière brune,2.6936645988209,0.2482025555,27.3
ingredient:beer_low_alcoholcontent,"Beer, low alcohol-content (3° alcohol)",Bière faiblement alcoolisée (3° alcool),2.6936645988209,0.2482025555,27.3
ingredient:beer_strong,"Beer, strong (>8° alcohol)",Bière forte (>8° alcool),2.6936645988209,0.2482025555,27.3
ingredient:beer_alcoholfree,"Beer, alcohol-free (<1,2° alcohol)","Bière sans alcool (<1,2° alcool)",2.6936645988209,0.2482025555,27.3
ingredient:champagne,Champagne,Champagne,4.463664240283899,0.4038444546,36.5
ingredient:flavoured_cider,Flavoured cider,Cidre aromatisé (framboise),2.6607593701579004,0.7557908565000001,22.2
ingredient:cider_halfdry,"Cider, half-dry",Cidre bouché demi-sec,2.6607593701579004,0.7557908565000001,22.2
ingredient:cider_dry,"Cider, dry",Cidre brut,2.6607593701579004,0.7557908565000001,22.2
ingredient:cider_sweet,"Cider, sweet",Cidre doux,2.6607593701579004,0.7557908565000001,22.2
ingredient:cider,Cider,Cidre traditionnel,2.6607593701579004,0.7557908565000001,22.2
ingredient:rumbased_cocktail,Rum-based cocktail,Cocktail à base de rhum,2.19388617347,0.6935267246,17.9
ingredient:whiskeybased_cocktail,Whiskey-based cocktail,Cocktail à base de whisky,2.1088790754068008,0.1623815266,18.2
ingredient:cocktail_alcoholfree,"Cocktail, alcohol-free (juices and syrup-based cocktail)",Cocktail sans alcool (à base de jus de fruits et de sirop),2.253281983921,0.5819895302000001,18.6
ingredient:cocktail_punch_type_alcohol,"Cocktail, punch type, 16% alcohol","Cocktail type punch, 16% alcool",2.5037908888829,0.8216320974000002,20.7
ingredient:blackcurrant_liqueur,Blackcurrant liqueur,Crème de cassis,3.476219102983,1.1570509435,29.2
ingredient:clear_fruit_brandy_or_eaudevie,Clear fruit brandy or eau-de-vie,Eau de vie,2.5051216881111,0.1640247392,20.9
ingredient:spirit_made_from_wine_armagnac_or_cognac_type,"Spirit made from wine, armagnac or cognac type","Eau de vie de vin, type armagnac, cognac",2.5191014661876,0.1691073211,21.8
ingredient:gin,Gin,Gin,2.5187777747319995,0.1665522244,21.8
ingredient:kir,Kir (Cocktail of white wine with red fruit liqueur),Kir (au vin blanc),3.0984968933249006,0.4246602006,26.9
ingredient:champagne_kir,Champagne kir (Cocktail of champagne with red fruit liqueur),Kir royal (au champagne),3.1229535580649,0.4528472171,27.1
ingredient:liqueur,Liqueur,Liqueur,3.18770133787,1.2384790454,23.3
ingredient:marsala_wine,Marsala wine,Marsala,2.448304206025,0.1998424679,21.8
ingredient:shandy,Shandy (beer + lemonade),Panaché (limonade et bière),2.4589467463869004,0.3236300375,22.8
ingredient:shandy_prepacked,"Shandy, prepacked (<1° alcohol)",Panaché préemballé (<1° alc.),2.4589467463869004,0.3236300375,22.8
ingredient:pastis,Pastis (anise-flavoured spirit),Pastis,2.5187777747319995,0.1665522244,21.8
ingredient:sparkling_fruit_wine,Sparkling fruit wine,Pétillant de fruits,4.284801320262899,0.5621175583,34.8
ingredient:rum,Rum,Rhum,2.5187777747319995,0.1665522244,21.8
ingredient:sake_or_rice_wine,Sake or rice wine,Saké ou Alcool de riz,2.5187777747319995,0.1665522244,21.8
ingredient:sangria,Sangria,Sangria,2.7288627226539,2.715559289493,23.3
ingredient:wine_white_sparkling,"Wine, white, sparkling",Vin blanc mousseux,4.2737488664569,0.3882797482,35.1
ingredient:wine_white_sparkling_flavoured,"Wine, white, sparkling, flavoured",Vin blanc mousseux aromatisé,4.2737488664569,0.3882797482,35.1
ingredient:wine_red,"Wine, red",Vin rouge,2.5381941972077,0.2305660963,22.5
ingredient:wine_white_dry,"Wine, white, dry",Vin blanc sec,3.007438051266901,0.2648223672,26.2
ingredient:wine_rose,"Wine, rose",Vin rosé,2.9143484714559005,0.24850023573,23.9
ingredient:yogurt_sauce,Yogurt sauce,Sauce au yaourt,3.3546362124839,0.5809848132000001,30.6
ingredient:vodka,Vodka,Vodka,2.5191014661876,0.1691073211,21.8
ingredient:whisky,Whisky,Whisky,2.5191014661876,0.1691073211,21.8
ingredient:oatbased_drink_plain_prepacked,"Oat-based drink, plain, prepacked","Boisson à base d'avoine, nature",1.1293049711968,0.3690649981,9.58
ingredient:ricebased_drink_plain,"Rice-based drink, plain","Boisson à base de riz, nature",0.7628760129639,1.0599907278999998,8.35
ingredient:coconut_water,Coconut water,"Boisson à la noix de coco, nature, préemballée",1.6716258579408003,2.024857708,9.97
ingredient:almond_drink_not_sweet_not_fortified_prepacked,"Almond drink not sweet, not fortified, prepacked",Boisson à l'amande,0.7614675830058,1.0615955905000003,8.26
ingredient:bottled_water_flavoured_without_sugar_and_with_artificial_sweeteners,"Bottled water, flavoured, without sugar and with artificial sweeteners","Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants",0.7540918212970911,0.0845267427,9.25
ingredient:bottled_water_flavoured_without_sugar_and_artificial_sweeteners,"Bottled water, flavoured, without sugar and artificial sweeteners","Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant",0.7540918212970911,0.0845267427,9.25
ingredient:bottled_water_flavoured_w_sugar,"Bottled water, flavoured, w sugar","Boisson à l'eau minérale ou de source, aromatisée, sucrée",0.7540918212970911,0.0845267427,9.25
ingredient:fruit_juice_with_milk,Fruit juice with milk,Boisson au jus de fruit et au lait,2.0209226831414995,9.02412129575,15.7
ingredient:soy_drink_flavoured_with_sugar,"Soy drink, flavoured, with sugar","Boisson au soja, aromatisée, sucrée",0.869413815489,0.0814770261,7.59
ingredient:soy_drink_flavoured_enriched_in_calcium_w_sugar_or_fruit_concentrate,"Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate","Boisson au soja, aromatisée, sucrée, enrichie en calcium",0.869413815489,0.0814770261,7.59
ingredient:soy_drink_plain_prepacked,"Soy drink, plain, prepacked","Boisson au soja, nature",0.8543096762815999,0.0785574403,6.58
ingredient:soy_drink_plain_fortified_with_calcium,"Soy drink, plain, fortified with calcium","Boisson au soja, nature, enrichie en calcium",0.869413815489,0.0814770261,7.59
ingredient:still_soft_drink_with_tea_extract_flavoured_without_sugar_and_with_artificial_sweeteners,"Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners","Boisson au thé, aromatisée, non sucrée, avec édulcorants",0.8378807411234901,0.294895489,9.55
ingredient:still_soft_drink_with_tea_extract_flavoured_with_sugar,"Still soft drink with tea extract, flavoured, with sugar","Boisson au thé, aromatisée, sucrée",0.8378807411234901,0.294895489,9.55
ingredient:still_soft_drink_with_tea_extract_with_sugar_and_artificial_sweetener,"Still soft drink with tea extract, with sugar and artificial sweetener(s)","Boisson au thé, aromatisée, sucrée, avec édulcorants",0.8378807411234901,0.294895489,9.55
ingredient:instant_cocoa_or_chocolate_beverage_with_sugar_fortified_with_vitamins_and_chemical_elements_readytodrink_reconstituted_with_standard_semiskimm,"Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm","Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)",2.7926099178201005,0.191343341,10.0
ingredient:instant_cocoa_or_chocolate_beverage_with_sugar_readytodrink,"Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)",2.7925904163193005,0.1913408919,10.0
ingredient:energy_drink_without_sugar_and_with_artificial_sweetener,"Energy drink, without sugar and with artificial sweetener(s)","Boisson énergisante, non sucrée, avec édulcorants",1.36882006967141,0.3658730439,12.8
ingredient:energy_drink_with_sugar,"Energy drink, with sugar","Boisson énergisante, sucrée",1.36882006967141,0.3658730439,12.8
ingredient:fruit_soft_drink_carbonated_without_sugar_and_with_artificial_sweetener,"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants",0.7540918212970911,0.0845267427,9.25
ingredient:fruit_soft_drink_carbonated_without_sugar_and_artificial_sweetener,"Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)","Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant",0.7540918212970911,0.0845267427,9.25
ingredient:fruit_soft_drink_carbonated_with_sugar,"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée",0.8183467052939001,0.2859841015,9.58
ingredient:fruit_soft_drink_carbonated_with_sugar_and_artificial_sweetener,"Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)","Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants",0.8183467052939001,0.2859841015,9.58
ingredient:fruit_soft_drink_carbonated_with_sugar,"Fruit soft drink, carbonated (10-50% of fruit juice), with sugar","Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée",0.8183467052939001,0.2859841015,9.58
ingredient:soft_drink_carbonated_without_fruit_juice_with_sugar,"Soft drink, carbonated, without fruit juice, with sugar","Boisson gazeuse, sans jus de fruit, sucrée",0.9864995106636,0.3060451781,10.4
ingredient:soft_drink_carbonated_without_fruit_juice_with_sugar_and_artificial_sweetener,"Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)","Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants",0.9864995106636,0.3060451781,10.4
ingredient:strawberry_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_d,"Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D","Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D",3.0204332236401,0.2327299809,13.6
ingredient:chocolate_flavoured_milk_with_sugar_partially_skimmed_fortified_with_vitamins_and_chemicals_elements,"Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements","Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux",3.0204187797675,0.2324317807,13.6
ingredient:fruit_soft_drink_still_reduced_sugar,"Fruit soft drink, still (10-50% of fruit juice), reduced sugar","Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres",1.1319081221376497,0.6488924429,11.1
ingredient:fruit_soft_drink_still_with_sugar,"Fruit soft drink, still (10-50% of fruit juice), with sugar","Boisson plate aux fruits (10 à 50% de jus), sucrée",1.1319081221376497,0.6488924429,11.1
ingredient:fruit_soft_drink_still_with_sugar,"Fruit soft drink, still (less than 10% of fruit juice), with sugar","Boisson plate aux fruits (à moins de 10% de jus), sucrée",1.1319081221376497,0.6488924429,11.1
ingredient:fruit_soft_drink_still_with_sugar,"Fruit soft drink, still (fruit juice content unspecified), with sugar","Boisson plate aux fruits (teneur en jus non spécifiée), sucrée",1.1319081221376497,0.6488924429,11.1
ingredient:fruit_soft_drink_still_without_sugar_and_with_artificial_sweetener,"Fruit soft drink, still (less than 10% of fruit juice), without sugar and with artificial sweetener(s)","Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants",0.7540918212970911,0.0845267427,9.25
ingredient:syrup_with_sugar_diluted_in_water,"Syrup (mint, strawberries flavouredetc.), with sugar diluted in water","Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",0.24945876246324,0.220903495122,1.73
ingredient:cocoa_powder_without_sugar_powder_instant_non_rehydrated,"Cocoa powder, without sugar, powder, instant, non rehydrated","Cacao, non sucré, poudre soluble",58.1638281422658,0.7415586513,91.7
ingredient:coffee_with_milk_or_white_coffee_or_cappuccino_instant_coffee_or_not_without_sugar_readytodrink,"Coffee with milk or white coffee or cappuccino, instant coffee or not, without sugar, ready-to-drink","Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire",1.0697946984263995,0.29650926352,5.93
ingredient:decaffeinated_instant_coffee_without_sugar_readytodrink,"Decaffeinated instant coffee, without sugar, ready-to-drink","Café décaféiné, instantané, non sucré, prêt à boire",3.2533896167836,1.4885291796199998,16.0
ingredient:decaffeinated_not_instant_coffee_without_sugar_readytodrink,"Decaffeinated not instant coffee, without sugar, ready-to-drink","Café décaféiné, non instantané, non sucré, prêt à boire",1.3658675087246004,0.61222742382,7.23
ingredient:espresso_coffee_not_instant_coffee_without_sugar_readytodrink,"Espresso coffee, not instant coffee, without sugar, ready-to-drink","Café expresso, non instantané, non sucré, prêt à boire",1.2708232615366,0.5987484155199999,6.64
ingredient:instant_coffee_without_sugar_readytodrink,"Instant coffee, without sugar, ready-to-drink","Café, instantané, non sucré, prêt à boire",3.0518895818336,1.4600369696199995,14.8
ingredient:coffee_ground,"Coffee, ground","Café, moulu",16.804667803652805,9.7065957823,54.4
ingredient:not_instant_coffee_without_sugar_readytodrink,"Not instant coffee, without sugar, ready-to-drink","Café, non instantané, non sucré, prêt à boire",1.2708232615366,0.5987484155199999,6.64
ingredient:mix_of_chicory_and_coffee_instant_without_sugar_readytodrink,"Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)","Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)",8.967716269865798,1.4614624793,51.5
ingredient:mix_of_chicory_and_coffee_instant_without_sugar_readytodrink,"Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)","Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard)",4.4848846617748,1.0869063773,20.6
